scrappedUrl	eventname	startdate	enddate	timing	eventinfo	ticketlist	orgProfile	orgname	orgweb	logo	sposor	agendalist	type	category	city	country	venue	event_website	googlePlaceUrl	ContactMail	Speakerlist	online_event
https://www.imperial.ac.uk/events/153145/david-siska-university-of-edinburgh-tba/	David Siska (University of Edinburgh): TBA	2022-11-23	2022-11-23	"[{""type"": ""general"", ""Start_time"": ""04:00PM"", ""end_time"": ""05:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	David Siska (University Of Edinburgh): Tba  2022-11-23 - 2022-11-23	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Huxley Building, South Kensington Campus	https://www.imperial.ac.uk/events/153145/david-siska-university-of-edinburgh-tba/	https://www.google.com/maps?q=Huxley+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjhqZWO4bD7AhUKRmwGHUCPBvQQ0pQJegQICBAB	"[""ashley.davey18@imperial.ac.uk"", ""h.zheng@imperial.ac.uk""]"	"[{""name"": ""David Siska"", ""title"": ""University of Edinburgh"", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/154541/mathematical-physics-seminar-nov-23rd-dr-jeremy-obyrne-non-equilibrium-stochastic-field-theories-a-geometric-insight/	Mathematical Physics Seminar (Nov 23rd) – Dr Jeremy O’Byrne – Non-Equilibrium Stochastic Field Theories: a Geometric Insight	2022-11-23	2022-11-23	"[{""type"": ""general"", ""Start_time"": ""04:00PM"", ""end_time"": ""05:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Mathematical Physics Seminar (Nov 23Rd) – Dr Jeremy O’Byrne – Non-Equilibrium Stochastic Field Theories: A Geometric Insight  2022-11-23 - 2022-11-23	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/154541/mathematical-physics-seminar-nov-23rd-dr-jeremy-obyrne-non-equilibrium-stochastic-field-theories-a-geometric-insight/		"[""ha2616@ic.ac.uk""]"		1
https://www.imperial.ac.uk/events/155816/building-a-rocket-engine-from-the-ground-up-hybrid-rocket-development-at-spaceryde/	Building a Rocket Engine from the Ground Up: Hybrid Rocket Development at SpaceRyde	2022-11-23	2022-11-23	"[{""type"": ""general"", ""Start_time"": ""04:00PM"", ""end_time"": ""05:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Bio	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/155816/building-a-rocket-engine-from-the-ground-up-hybrid-rocket-development-at-spaceryde/		"[""d.amato@imperial.ac.uk""]"	"[{""name"": ""Will Harradence"", ""title"": ""Flight Engine Team Lead"", ""link"": """"}]"	1
https://www.imperial.ac.uk/events/155801/number-theory-seminars-11-7/	Number Theory Seminars	2022-11-23	2022-11-23	"[{""type"": ""general"", ""Start_time"": ""05:00PM"", ""end_time"": ""06:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Number Theory Seminars  2022-11-23 - 2022-11-23	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Huxley Building, South Kensington Campus	https://www.imperial.ac.uk/events/155801/number-theory-seminars-11-7/	https://www.google.com/maps?q=Huxley+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjUzKu54bD7AhXEtWMGHfsPDiAQ0pQJegQIEBAB	"[""t.gee@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/155809/london-logic-seminar-gareth-jones/	London Logic Seminar – Gareth Jones	2022-11-23	2022-11-23	"[{""type"": ""general"", ""Start_time"": ""05:00PM"", ""end_time"": ""06:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	London Logic Seminar – Gareth Jones  2022-11-23 - 2022-11-23	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Huxley Building, South Kensington Campus	https://www.imperial.ac.uk/events/155809/london-logic-seminar-gareth-jones/	https://www.google.com/maps?q=Huxley+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwiv4-HR4bD7AhUmtmMGHSNyDwMQ0pQJegQIEBAB	"[""m.kamsma@imperial.ac.uk""]"	"[{""name"": ""Gareth Jones"", ""title"": """", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/153083/college-evensong-responding-to-climate-crisis-through-contemplation-and-action/	College Evensong; responding to climate crisis through contemplation and action	2022-11-23	2022-11-23	"[{""type"": ""general"", ""Start_time"": ""06:30PM"", ""end_time"": ""07:15PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Details of the music for the service will be posted here shortly.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Beit Quadrangle, South Kensington Campus	https://www.imperial.ac.uk/events/153083/college-evensong-responding-to-climate-crisis-through-contemplation-and-action/	https://www.google.com/maps/place/Beit+Hall/@51.4999388,-0.1802496,17z/data=!3m1!4b1!4m8!3m7!1s0x4876054383c4fdb3:0x8f7a517473982084!5m2!4m1!1i2!8m2!3d51.4999141!4d-0.1780585	"[""a.willson@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/154208/grantham-institute-2022-annual-lecture-the-ever-growing-climate-movement-creating-shaping-climate-change-narratives-through-culture-creativity-innovation/	Grantham Institute 2022 Annual Lecture: The ever-growing climate movement: Creating & shaping climate change narratives through culture, creativity & innovation	2022-11-23	2022-11-23	"[{""type"": ""general"", ""Start_time"": ""07:30PM"", ""end_time"": ""10:15PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Climate change is one of the greatest threats facing culture today.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Sherfield Building, South Kensington Campus	https://www.imperial.ac.uk/events/154208/grantham-institute-2022-annual-lecture-the-ever-growing-climate-movement-creating-shaping-climate-change-narratives-through-culture-creativity-innovation/	https://www.google.com/maps?q=Sherfield+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwj4mfH54bD7AhWzzzgGHV1aCTUQ0pQJegQIChAB	"[""h.amer@imperial.ac.uk"", ""s.levey@imperial.ac.uk""]"	"[{""name"": ""Brian Eno"", ""title"": ""Musician, producer, visual artist and activist"", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/151160/magill-symposium-2022/	Magill Symposium 2022	2022-11-24	2022-11-24	"[{""type"": ""general"", ""Start_time"": ""09:00AM"", ""end_time"": ""08:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	The Magill Symposium at the Chelsea campus is back this year .	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Chelsea and Westminster Hospital, Chelsea and Westminster Campus	https://www.imperial.ac.uk/events/151160/magill-symposium-2022/	https://www.google.com/maps?q=Chelsea+and+Westminster+Hospital,+Chelsea+and+Westminster+Campus+&sa=X&ved=2ahUKEwiLqeCE4rD7AhWstmMGHeBbAvsQ0pQJegQIDhAB	"[""m.vizcaychipi@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/152061/magill-symposium/	Magill Symposium	2022-11-24	2022-11-24	"[{""type"": ""general"", ""Start_time"": ""09:00AM"", ""end_time"": ""07:25PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Gleeson Theatre, LGF, Lift bank C, Chelsea & Westminster Hospital	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Chelsea and Westminster Hospital, Chelsea and Westminster Campus	https://www.imperial.ac.uk/events/152061/magill-symposium/	https://www.google.com/maps?q=Chelsea+and+Westminster+Hospital,+Chelsea+and+Westminster+Campus+&sa=X&ved=2ahUKEwjljtia4rD7AhVk4zgGHbbLCmAQ0pQJegQIDRAB	"[""contact@magillsymposium.co.uk""]"		0
https://www.imperial.ac.uk/events/155472/nuclear-energy-for-the-planet/	Nuclear Energy for the Planet	2022-11-24	2022-11-24	"[{""type"": ""general"", ""Start_time"": ""01:00PM"", ""end_time"": ""02:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	The need to satisfy the world’s ever-increasing demand for a low carbon, secure and affordable electricity and energy source is one of the greatest challenges of this century.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/155472/nuclear-energy-for-the-planet/		"[""l.mcdermott@imperial.ac.uk""]"	"[{""name"": ""Claudia Gasparrini"", ""title"": ""EUROfusion Engineering Grantee"", ""link"": """"}]"	1
https://www.imperial.ac.uk/events/153350/working-towards-equity-in-geoscience-postgraduate-research/	Working towards equity in Geoscience postgraduate research	2022-11-24	2022-11-24	"[{""type"": ""general"", ""Start_time"": ""01:15PM"", ""end_time"": ""02:15PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Or on Microsoft Teams:  Natasha Dowey Seminar	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Royal School Of Mines, South Kensington Campus	https://www.imperial.ac.uk/events/153350/working-towards-equity-in-geoscience-postgraduate-research/	https://www.google.com/maps?q=Royal+School+Of+Mines,+South+Kensington+Campus+&sa=X&ved=2ahUKEwimyNW04rD7AhUHiGMGHUuMCn0Q0pQJegQIChAB	"[""j.p.latham@imperial.ac.uk"", ""v.laurent@imperial.ac.uk""]"	"[{""name"": ""Natasha Dowey"", ""title"": ""Senior Lecturer in Geoscience and Course Lead of Environmental Science"", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/153212/cardiac-function-2022-autumn-seminar-series-seminar-talk-human-heart-retrievals-processes-transportation-and-novel-technologies/	Cardiac Function 2022 Autumn Seminar Series Seminar Talk – Human heart retrievals – processes, transportation and novel technologies	2022-11-24	2022-11-24	"[{""type"": ""general"", ""Start_time"": ""01:30PM"", ""end_time"": ""02:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	The 2022 Autumn Term Cardiac Function Seminar series talks will be back Thursday 24th November .	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Imperial Centre for Translational and Experimental Medicine (ICTEM), Hammersmith Campus	https://www.imperial.ac.uk/events/153212/cardiac-function-2022-autumn-seminar-series-seminar-talk-human-heart-retrievals-processes-transportation-and-novel-technologies/	https://www.google.com/maps?q=Imperial+Centre+for+Translational+and+Experimental+Medicine+(ICTEM),+Hammersmith+Campus+&sa=X&ved=2ahUKEwjZn-q-4rD7AhV18DgGHfvBAMwQ0pQJegQIBhAB	"[""n.richmond@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/151551/lunchtime-concert-fidelio-trio/	Lunchtime concert – Fidelio Trio	2022-11-24	2022-11-24	"[{""type"": ""general"", ""Start_time"": ""02:00PM"", ""end_time"": ""02:45PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Lunchtime Concert – Fidelio Trio  2022-11-24 - 2022-11-24	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Sherfield Building, South Kensington Campus	https://www.imperial.ac.uk/events/151551/lunchtime-concert-fidelio-trio/	https://www.google.com/maps?q=Sherfield+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwir4c_Y4rD7AhUXxzgGHVpKD8oQ0pQJegQICxAB	"[""n.andersoneyles@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/151901/claudia-totzeck/	Claudia Totzeck: tba	2022-11-24	2022-11-24	"[{""type"": ""general"", ""Start_time"": ""03:00PM"", ""end_time"": ""04:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Claudia Totzeck: Tba  2022-11-24 - 2022-11-24	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Huxley Building, South Kensington Campus	https://www.imperial.ac.uk/events/151901/claudia-totzeck/	https://www.google.com/maps?q=Huxley+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwizitTw4rD7AhVwzTgGHaRMBo4Q0pQJegQIEBAB	"[""m.coti-zelati@imperial.ac.uk""]"	"[{""name"": ""Claudia Totzeck"", ""title"": ""University of Wuppertal"", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/152756/lorenzo-putignano-firenze/	Lorenzo Putignano (Firenze)	2022-11-24	2022-11-25	"[{""type"": ""general"", ""Start_time"": ""03:30PM"", ""end_time"": ""04:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Lorenzo Putignano (Firenze)  2022-11-24 - 2022-11-25	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/152756/lorenzo-putignano-firenze/		"[""k.rekvenyi19@imperial.ac.uk""]"		1
https://www.imperial.ac.uk/events/153850/creative-writing-in-stemm-curriculum/	The Case for Creative Writing in a STEMM curriculum	2022-11-24	2022-11-24	"[{""type"": ""general"", ""Start_time"": ""03:30PM"", ""end_time"": ""04:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	The Creative Writing program at Imperial College London is one of a range of Arts, Humanities and Social Science courses that address the importance of cross-disciplinary perspectives in a STEMM education.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Sherfield Building, South Kensington Campus	https://www.imperial.ac.uk/events/153850/creative-writing-in-stemm-curriculum/	https://www.google.com/maps?q=Sherfield+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwiV3PuP47D7AhWP3TgGHdJrBdcQ0pQJegQIChAB	"[""S.Ekudo@imperial.ac.uk""]"	"[{""name"": ""Dr Aifric Campbell"", ""title"": ""Imperial College London"", ""link"": ""https://www.imperial.ac.uk/people/anita.chandran13""}]"	0
https://www.imperial.ac.uk/events/153257/machine-learning-for-neuroimaging-based-prediction-of-behavioral-phenotypes-opportunities-and-challenges/	Machine learning for neuroimaging-based prediction of behavioral phenotypes: opportunities and challenges	2022-11-24	2022-11-24	"[{""type"": ""general"", ""Start_time"": ""05:00PM"", ""end_time"": ""06:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	On Thursday 24 November, 16:00-17:00, Dr Jingwei Li (Forschungszentrum Jülich) will deliver a talk entitled: ‘Machine learning for neuroimaging-based prediction of behavioral phenotypes: opportunities and challenges’.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/153257/machine-learning-for-neuroimaging-based-prediction-of-behavioral-phenotypes-opportunities-and-challenges/		"[""stefano.sandrone@imperial.ac.uk""]"		1
https://www.imperial.ac.uk/events/149584/18th-stuod-sandbox-workshop-2/	18th STUOD Sandbox Workshop	2022-11-25	2022-11-25	"[{""type"": ""general"", ""Start_time"": ""01:00PM"", ""end_time"": ""02:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	The 18th STUOD Sandbox meeting to be held remotely on Friday, 25th November 2022.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/149584/18th-stuod-sandbox-workshop-2/		"[""a.radomska@imperial.ac.uk""]"		1
https://www.imperial.ac.uk/events/154803/cbelonging-exploring-our-lived-experiences-4/	Belonging – Exploring Our Lived Experiences	2022-11-25	2022-11-25	"[{""type"": ""general"", ""Start_time"": ""01:30PM"", ""end_time"": ""02:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Belonging is a series of candid interviews with Black, Asian and Minority Ethnic students, academics and professionals sharing their experiences and insights into finding their sense of belonging.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/154803/cbelonging-exploring-our-lived-experiences-4/		"[""imperialasonechairs@imperial.ac.uk""]"		1
https://www.imperial.ac.uk/events/154063/3pac-seminar-naomi-robertson/	3PAC Seminar: Naomi Robertson	2022-11-25	2022-11-25	"[{""type"": ""general"", ""Start_time"": ""02:00PM"", ""end_time"": ""03:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	3Pac Seminar: Naomi Robertson  2022-11-25 - 2022-11-25	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Blackett Building, South Kensington Campus	https://www.imperial.ac.uk/events/154063/3pac-seminar-naomi-robertson/	https://www.google.com/maps?q=Blackett+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwi2uejL47D7AhWi7TgGHYqZA0UQ0pQJegQIChAB	"[""g.kaplanek@imperial.ac.uk""]"	"[{""name"": ""Naomi Robertson"", ""title"": ""Kavli Institute for Cosmology, Cambridge"", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/155791/geometry-and-topology-seminars-5-8/	Geometry and Topology Seminars	2022-11-25	2022-11-25	"[{""type"": ""general"", ""Start_time"": ""02:30PM"", ""end_time"": ""03:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Geometry And Topology Seminars  2022-11-25 - 2022-11-25	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Huxley Building, South Kensington Campus	https://www.imperial.ac.uk/events/155791/geometry-and-topology-seminars-5-8/	https://www.google.com/maps?q=Huxley+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjOxcLb47D7AhVAtWMGHV3uA1QQ0pQJegQICBAB	"[""p.cascini@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/152269/sophie-ramananarivo/	Sophie Ramananarivo: Can we tailor the behavior of flexible sheets in flows by adding cuts or folds?	2022-11-25	2022-11-25	"[{""type"": ""general"", ""Start_time"": ""03:00PM"", ""end_time"": ""04:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Lightweight compliant surfaces are commonly used as roofs (awnings), filtration systems or propulsive appendages, that operate in a fluid environment.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Huxley Building, South Kensington Campus	https://www.imperial.ac.uk/events/152269/sophie-ramananarivo/	https://www.google.com/maps?q=Huxley+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjxl8_u47D7AhWYiWMGHSf8DXYQ0pQJegQIEBAB	"[""e.keaveny@imperial.ac.uk"", ""o.schnitzer@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/154605/nick-manrique-plateaus-problem-tbc-junior-geometry-seminar/	Nick Manrique — Plateau’s problem (TBC) (Junior Geometry Seminar)	2022-11-25	2022-11-25	"[{""type"": ""general"", ""Start_time"": ""06:30PM"", ""end_time"": ""07:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Abstract: TBA	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Huxley Building, South Kensington Campus	https://www.imperial.ac.uk/events/154605/nick-manrique-plateaus-problem-tbc-junior-geometry-seminar/	https://www.google.com/maps?q=Huxley+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjN8J-C5LD7AhXeimMGHUpkC5wQ0pQJegQIEBAB	"[""daniil.mamaev@kcl.ac.uk"", ""r.carini19@imperial.ac.uk"", ""thamarai.venkatachalam.21@ucl.ac.uk""]"	"[{""name"": ""Nick Manrique"", ""title"": ""LSGNT"", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/153215/vascular-science-seminar-talk-looking-for-the-vulnerable-plaque/	Vascular Science Seminar Talk – Looking for the vulnerable plaque	2022-11-28	2022-11-28	"[{""type"": ""general"", ""Start_time"": ""01:00PM"", ""end_time"": ""02:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	On Monday 28th November we will be welcoming external speaker Professor Isabel Gonçalves — Lund University to hold a talk for the Vascular Science Seminar Series.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/153215/vascular-science-seminar-talk-looking-for-the-vulnerable-plaque/		"[""n.richmond@imperial.ac.uk""]"	"[{""name"": ""Isabel Gonçalves"", ""title"": ""Professor"", ""link"": ""https://portal.research.lu.se/en/persons/isabel-gon%C3%A7alves""}]"	1
https://www.imperial.ac.uk/events/154654/transforming-food-systems-an-agenda-for-science-policymaking-investment/	Transforming Food Systems: An Agenda for Science, Policymaking & Investment	2022-11-28	2022-11-28	"[{""type"": ""general"", ""Start_time"": ""06:30PM"", ""end_time"": ""07:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Join us online or in person for the inaugural Global Development Hub Annual Lecture.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Sir Alexander Fleming Building, South Kensington Campus	https://www.imperial.ac.uk/events/154654/transforming-food-systems-an-agenda-for-science-policymaking-investment/	https://www.google.com/maps?q=Sir+Alexander+Fleming+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjHjsSN5LD7AhVSzjgGHaJwCQAQ0pQJegQICxAB	"[""megan.carter@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/152508/icaas-45th-anniversary-gala/	ICAAS 45th Anniversary Gala	2022-11-29	2022-11-29	"[{""type"": ""general"", ""Start_time"": ""12:00PM"", ""end_time"": ""03:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Please note this event starts at 18.	"[{""type"": ""paid"", ""price"": ""100"", ""currency"": ""£""}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Shangri-La Singapore Tower Ballroom 22 Orange Grove Road 	https://www.imperial.ac.uk/events/152508/icaas-45th-anniversary-gala/	https://www.google.com/maps?q=Shangri-La+Singapore+Tower+Ballroom+22+Orange+Grove+Road+++Singapore&sa=X&ved=2ahUKEwiWpc2j5LD7AhU8tWMGHU0RB3QQ0pQJegQIBRAB	"[""alumnievents@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/153568/nelder-fellow-lecture-series-prof-jean-david-benamou-3-3/	Nelder Fellow Lecture Series – Prof Jean-David Benamou	2022-11-29	2022-11-29	"[{""type"": ""general"", ""Start_time"": ""12:00PM"", ""end_time"": ""02:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	 	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Chemistry, South Kensington Campus	https://www.imperial.ac.uk/events/153568/nelder-fellow-lecture-series-prof-jean-david-benamou-3-3/	https://www.google.com/maps?q=Chemistry,+South+Kensington+Campus+&sa=X&ved=2ahUKEwj9hJu55LD7AhWAtWMGHc_lAPYQ0pQJegQICRAB	"[""colin.cotter@imperial.ac.uk""]"	"[{""name"": ""Jean-David Benamou"", ""title"": ""Prof"", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/154540/defining-the-architecture-of-protection-and-susceptibility-to-sars-cov-2-following-human-challenge-prof-chris-chiu/	St Mary’s I & I: Defining the architecture of protection and susceptibility to SARS-CoV-2 following human challenge – Prof Chris Chiu	2022-11-29	2022-11-29	"[{""type"": ""general"", ""Start_time"": ""01:30PM"", ""end_time"": ""02:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	St Mary’S I & I: Defining The Architecture Of Protection And Susceptibility To Sars-Cov-2 Following Human Challenge – Prof Chris Chiu  2022-11-29 - 2022-11-29	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Cambridge Wing, St Mary's Campus	https://www.imperial.ac.uk/events/154540/defining-the-architecture-of-protection-and-susceptibility-to-sars-cov-2-following-human-challenge-prof-chris-chiu/	https://www.google.com/maps?q=Cambridge+Wing,+St+Mary%27s+Campus+&sa=X&ved=2ahUKEwjSl8LI5LD7AhXHuGMGHcPGD28Q0pQJegQIBRAB	"[""c.johansson@imperial.ac.uk"", ""v.sancho-shimizu@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/155715/il-1alpha-t-cells-weight-loss-respiratory-viral-infection/	IL-1α required for T cell driven weight loss during respiratory viral infection	2022-11-29	2022-11-29	"[{""type"": ""general"", ""Start_time"": ""02:00PM"", ""end_time"": ""03:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	The Centre for Advanced Therapeutics Early Career Researcher Network is delighted to welcome Ziyin Wang, PhD student in the Tregoning group from the Department of Infectious Disease, Imperial College London.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/155715/il-1alpha-t-cells-weight-loss-respiratory-viral-infection/		"[""carolina.herrera@imperial.ac.uk"", ""j.hindley14@imperial.ac.uk""]"	"[{""name"": ""Ziyin Wang"", ""title"": ""PhD candidate on sickness behaviours after lung infection"", ""link"": """"}]"	1
