scrappedUrl	eventname	startdate	enddate	timing	eventinfo	ticketlist	orgProfile	orgname	orgweb	logo	sponsor	agendalist	type	category	city	country	venue	event_website	googlePlaceUrl	ContactMail	Speakerlist	online_event
https://rxglobal.com/events	Bauen & Wohnen Salzburg	2023-02-02	2023-02-05		Bauen & Wohnen Salzburg Europe  Austria  Salzburg 2nd - 5th February 2023 Messezentrum Salzburg Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Salzburg	 Austria 	Messezentrum Salzburg	https://www.bauen-wohnen.co.at/	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTJcBFURG9d8M6e6pY_TshSNUKmWLR4&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFikAWDWAWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Messezentrum+Salzburg++Salzburg++Austria&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjH5dOEtrj6AhVuRmwGHaqECysQ_AUoAXoECAIQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	ICEC USA	2023-02-14	2023-02-16		ICEC USA The Americas  United States  Orlando 14th - 16th February 2023 Orange County Convention Center Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Orlando	 United States 	Orange County Convention Center	https://www.convertingshow.com/	https://www.google.com/maps/place/Orange+County+Convention+Center+-+West+Concourse/@28.4248707,-81.4716087,17z/data=!3m1!4b1!4m5!3m4!1s0x88e77e378ec5a9a9:0x2feec9271ed22c5b!8m2!3d28.4248707!4d-81.46942	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Oceanology International Americas	2023-02-14	2023-02-16		Oceanology International Americas Europe  United Kingdom  San Diego 14th - 16th February 2023 San Diego Convention Centre Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 San Diego	 United Kingdom 	San Diego Convention Centre	https://www.oceanologyinternationalamericas.com/en-gb.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTJq9omk5h6BER-jFMPhlTeZejajvmN&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFjiAWCOAmgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=San+Diego+Convention+Centre++San+Diego++United+Kingdom&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjD2cGgtrj6AhV0R2wGHWQsBeEQ_AUoAXoECAIQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Oceanology International Americas	2023-02-15	2023-02-17		Oceanology International Americas The Americas  United States  San Diego 15th - 17th February 2023 San Diego Convention Center Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 San Diego	 United States 	San Diego Convention Center	http://www.oceanologyinternationalnorthamerica.com/	https://www.google.com/maps/place/San+Diego+Convention+Center/@32.7054977,-117.1622915,17z/data=!3m1!4b1!4m5!3m4!1s0x80d953574be55d8b:0x568846370a748ca5!8m2!3d32.7054977!4d-117.1601028	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Personal Care & Homecare Ingredients (PCHi)	2023-02-15	2023-02-17		Personal Care & Homecare Ingredients (PCHi) Asia  China  Guangzhou 15th - 17th February 2023 Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Guangzhou	 China 		http://www.pchi-china.com/		"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Administration & Human Resources & Accounting Week Nagoya	2023-02-15	2023-02-17		Administration & Human Resources & Accounting Week Nagoya Asia  Japan  Nagoya-shi 15th - 17th February 2023 Portmesse Nagoya Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Nagoya-shi	 Japan 	Portmesse Nagoya	https://www.office-nagoya.jp/ja-jp.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTJ8fGXmjWvqWQo8E7QxPxFPJRwIXRj&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFiVAWDNAWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Portmesse+Nagoya++Nagoya-shi++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjC3pTCtrj6AhXjcWwGHUFmDm0Q_AUoAXoECAEQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Accounting and Finance Expo Nagoya	2023-02-15	2023-02-17		Accounting and Finance Expo Nagoya Asia  Japan  Nagoya-shi 15th - 17th February 2023 Portmesse Nagoya Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Nagoya-shi	 Japan 	Portmesse Nagoya	https://www.office-nagoya.jp/ja-jp/about/acc.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTKAoprzsfSYCNEd7E44ybmh2imY5wq&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFiTAWDEAWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Portmesse+Nagoya++Nagoya-shi++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjYw5zKtrj6AhUPR2wGHfaFA2AQ_AUoAXoECAIQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	HR Expo Nagoya - Human Resources Management Expo	2023-02-15	2023-02-17		HR Expo Nagoya - Human Resources Management Expo Asia  Japan  Nagoya-shi 15th - 17th February 2023 Portmesse Nagoya Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Nagoya-shi	 Japan 	Portmesse Nagoya	https://www.office-nagoya.jp/ja-jp/about/hr.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTKFQt2lQCjmzE1YgWgxxs6OVmGV5e2&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFiXAWDLAWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Portmesse+Nagoya++Nagoya-shi++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjV8qrTtrj6AhVzRmwGHZ5DB3sQ_AUoAXoECAEQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Office Disaster Prevention Expo Nagoya	2023-02-15	2023-02-17		Office Disaster Prevention Expo Nagoya Asia  Japan  Nagoya-shi 15th - 17th February 2023 Portmesse Nagoya Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Nagoya-shi	 Japan 	Portmesse Nagoya	https://www.office-nagoya.jp/ja-jp/about/bousai.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTKJc471QQun09FWwyOXzrKoJrsgNn0&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFiPAWDOAWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Portmesse+Nagoya++Nagoya-shi++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwji2fbatrj6AhUbcGwGHRnMC-IQ_AUoAXoECAIQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Office Service Expo Nagoya	2023-02-15	2023-02-17		Office Service Expo Nagoya Asia  Japan  Nagoya-shi 15th - 17th February 2023 Portmesse Nagoya Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Nagoya-shi	 Japan 	Portmesse Nagoya	https://www.office-nagoya.jp/ja-jp/about/ofs.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTKNVxwHvQ96pvJXbBfvS-F8rVyZzgR&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFiVAWC5AWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Portmesse+Nagoya++Nagoya-shi++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwiR8tbitrj6AhVfR2wGHTzqAwkQ_AUoAXoECAEQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Welfare Benefits Expo Nagoya	2023-02-15	2023-02-17		Welfare Benefits Expo Nagoya Asia  Japan  Nagoya-shi 15th - 17th February 2023 Portmesse Nagoya Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Nagoya-shi	 Japan 	Portmesse Nagoya	https://www.office-nagoya.jp/ja-jp/about/wel.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTKTbYIpQdlTaDShNBuZuWVkcyKTANM&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFiCAWCjAWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Portmesse+Nagoya++Nagoya-shi++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjmndHttrj6AhUScGwGHfsQBgYQ_AUoAXoECAIQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Work-Style Innovation Expo Nagoya	2023-02-15	2023-02-17		Work-Style Innovation Expo Nagoya Asia  Japan  Nagoya-shi 15th - 17th February 2023 Portmesse Nagoya Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Nagoya-shi	 Japan 	Portmesse Nagoya	https://www.office-nagoya.jp/ja-jp/about/ws.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTKYMOD1Vye0Ek3i5lWAGirMsRtu1bw&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFh0YKIBaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Portmesse+Nagoya++Nagoya-shi++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjhwOL2trj6AhWCRmwGHXorA0EQ_AUoAXoECAEQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Hohe Jagd & Fischerei	2023-02-16	2023-02-19		Hohe Jagd & Fischerei Europe  Austria  Salzburg 16th - 19th February 2023 Messezentrum Salzburg Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Salzburg	 Austria 	Messezentrum Salzburg	https://www.hohejagd.at/	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTKdKaEWke7ZCycEBM8LlOF0Fonc-hj&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFiEAWCmAWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Messezentrum+Salzburg++Salzburg++Austria&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjGhOyAt7j6AhVRcGwGHasdCbgQ_AUoAXoECAIQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	inter Airport South East Asia	2023-03-01	2023-03-03		inter Airport South East Asia Asia  Singapore  Singapore 1st - 3rd March 2023 Sands Expo & Convention Centre, Marina Bay Sands Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Singapore	 Singapore 	Sands Expo & Convention Centre, Marina Bay Sands	https://www.interairport-southeastasia.com/	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTKk5zZvFE7YTOpzgNEwEvbrmU94OUs&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFiHAmC_AmgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Sands+Expo+%26+Convention+Centre,+Marina+Bay+Sands++Singapore++Singapore&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjL4saPt7j6AhVsUGwGHfoMCsAQ_AUoAXoECAIQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Power-Days	2023-03-08	2023-03-10		Power-Days Europe  Austria  Salzburg 8th - 10th March 2023 Messezentrum Salzburg Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Salzburg	 Austria 	Messezentrum Salzburg	https://www.power-days.at/	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTKqhu9KY7N6UjOMEcyaa99OoPrg3lw&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFiFAWCzAWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Messezentrum+Salzburg++Salzburg++Austria&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjxl7Cat7j6AhW-RWwGHVq0ChMQ_AUoAXoECAEQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	China Lab	2023-03-09	2023-03-11		China Lab Asia  China  Guangzhou 9th - 11th March 2023 Guangzhou Poly World Trade Center Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Guangzhou	 China 	Guangzhou Poly World Trade Center	http://www.chinalabexpo.com/	https://www.google.com/maps/place/Poly+World+Trade+Center/@23.097933,113.3660843,17z/data=!3m1!4b1!4m5!3m4!1s0x3402ffef0f57c0e5:0xcbe7aa209b859b57!8m2!3d23.097933!4d113.368273	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	EQUITANA	2023-03-09	2023-03-15		EQUITANA Europe  Germany  Essen 9th - 15th March 2023 Exhibition Centre Essen Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Essen	 Germany 	Exhibition Centre Essen	https://www.equitana.com/	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTK13MKTmROg1OZxWW-Sy-VwDrqMKfr&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFiVAWC6AWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Exhibition+Centre+Essen++Essen++Germany&um=1&ie=UTF-8&sa=X&ved=2ahUKEwivzOCvt7j6AhVyR2wGHZehBhUQ_AUoAXoECAEQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	InPrint Munich	2023-03-14	2023-03-16		InPrint Munich Europe  Germany  Munich 14th - 16th March 2023 Munich Trade Fair Centre Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Munich	 Germany 	Munich Trade Fair Centre	https://www.cce-international.com/en-gb/inprint-munich.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTK7k_Wi8oMc5M_Hq1mE53aUFMQtF06&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFiUAWDGAWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Munich+Trade+Fair+Centre++Munich++Germany&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjUr-a6t7j6AhU4cGwGHX6SCi0Q_AUoAXoECAIQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	CCE International	2023-03-14	2023-03-16		CCE International Europe  Germany  Munich 14th - 16th March 2023 Munich Trade Fair Centre Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Munich	 Germany 	Munich Trade Fair Centre	https://www.cce-international.com/	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTLAujdbooU042VRXQlRpYr2L1px61J&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFieAWDDAWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Munich+Trade+Fair+Centre++Munich++Germany&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjw55XEt7j6AhWBSGwGHYymAUEQ_AUoAXoECAIQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	ICE Europe	2023-03-14	2023-03-16		ICE Europe Europe  Germany  Munich 14th - 16th March 2023 Munich Trade Fair Centre Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Munich	 Germany 	Munich Trade Fair Centre	https://www.ice-x.com/	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTLFTGo5hyj1csSEQohZGFZrCACcFNW&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFiTAWC6AWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Munich+Trade+Fair+Centre++Munich++Germany&um=1&ie=UTF-8&sa=X&ved=2ahUKEwij2v_Mt7j6AhUFTGwGHYLzBkcQ_AUoAXoECAIQAw	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	MIPIM	2023-03-14	2023-03-17		MIPIM Europe  France  Cannes 14th - 17th March 2023 Palais des Festivals et des Congrès Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Cannes	 France 	Palais des Festivals et des Congrès	http://www.mipim.com/	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTLKLm9qvpGF5gbxyeNPPBmcZLwG4ZB&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFjPAWD3AWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Palais+des+Festivals+et+des+Congr%C3%A8s++Cannes++France&um=1&ie=UTF-8&sa=X&ved=2ahUKEwiKn7zWt7j6AhWVRmwGHRQSBREQ_AUoAnoECAIQBA	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	PV EXPO [March] - Int'l Photovoltaic Power Generation Expo	2023-03-15	2023-03-17		PV EXPO [March] - Int'l Photovoltaic Power Generation Expo Asia  Japan  Tokyo 15th - 17th March 2023 Tokyo Big Sight Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Tokyo	 Japan 	Tokyo Big Sight	https://www.pvexpo.jp/en-gb.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTLROYx6Na3jKlQ4zl3UK3ZwWjNZidw&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFh7YJ4BaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Tokyo+Big+Sight++Tokyo++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwib-P_jt7j6AhXEUWwGHcTBBJ4Q_AUoAnoECAMQBA	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Zero Emission Thermal Power Generation EXPO	2023-03-15	2023-03-17		Zero Emission Thermal Power Generation EXPO Asia  Japan  Tokyo 15th - 17th March 2023 Tokyo Big Sight Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Tokyo	 Japan 	Tokyo Big Sight	https://www.thermal-power.jp/en-gb.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTLWoEm0D_zYKjVhMokQ1Ks26qCfQRS&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFhzYJcBaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Tokyo+Big+Sight++Tokyo++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjnwpPut7j6AhXRUGwGHRf6D7MQ_AUoAnoECAMQBA	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	WIND EXPO [March] - Int'l Wind Energy Expo	2023-03-15	2023-03-17		WIND EXPO [March] - Int'l Wind Energy Expo Asia  Japan  Tokyo 15th - 17th March 2023 Tokyo Big Sight Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Tokyo	 Japan 	Tokyo Big Sight	https://www.windexpo.jp/en-gb.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTLb5gtdXU3B9G1hlZ8Hgl_sd3Gcb53&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFhsYJsBaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Tokyo+Big+Sight++Tokyo++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjdxqD4t7j6AhXFRmwGHePGDNEQ_AUoAnoECAMQBA	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	BATTERY JAPAN [March] - Int'l Rechargeable Battery Expo	2023-03-15	2023-03-17		BATTERY JAPAN [March] - Int'l Rechargeable Battery Expo Asia  Japan  Tokyo 15th - 17th March 2023 Tokyo Big Sight Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Tokyo	 Japan 	Tokyo Big Sight	https://www.batteryjapan.jp/en-gb.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTLg3QetDQt5e7JjQ1oaIKroS0Vnup-&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFhrYI8BaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Tokyo+Big+Sight++Tokyo++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwiY6umBuLj6AhXpcGwGHbv6AwUQ_AUoAnoECAIQBA	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	FC EXPO [March] - Int'l Hydrogen & Fuel Cell Expo	2023-03-15	2023-03-17		FC EXPO [March] - Int'l Hydrogen & Fuel Cell Expo Asia  Japan  Tokyo 15th - 17th March 2023 Tokyo Big Sight Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Tokyo	 Japan 	Tokyo Big Sight	https://www.fcexpo.jp/en-gb.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTLqEMMN5GnEHnuGX8ewM-MKvU-8vHe&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFhsYJsBaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Tokyo+Big+Sight++Tokyo++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjWirSTuLj6AhUJUGwGHfidDkEQ_AUoAnoECAMQBA	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	INT'L SMART GRID EXPO [March]	2023-03-15	2023-03-17		INT'L SMART GRID EXPO [March] Asia  Japan  Tokyo 15th - 17th March 2023 Tokyo Big Sight Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Tokyo	 Japan 	Tokyo Big Sight	https://www.smartgridexpo.jp/en-gb.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTLvPgeJsDeaFrNHBz8yBehngGG4Imu&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFhtYJEBaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Tokyo+Big+Sight++Tokyo++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwje-YqduLj6AhWHTWwGHZz1B0AQ_AUoAnoECAEQBA	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	CIRCULAR ECONOMY EXPO	2023-03-15	2023-03-17		CIRCULAR ECONOMY EXPO Asia  Japan  Tokyo 15th - 17th March 2023 Tokyo Big Sight Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Tokyo	 Japan 	Tokyo Big Sight	https://www.resource-expo.jp/en-gb.html	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTL0T0ykp_6kL-bjMQFXj4KGwVQaoId&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFh0YJYBaABwAHgAgAEAiAEAkgEAmAEAoAEB&q=Tokyo+Big+Sight++Tokyo++Japan&um=1&ie=UTF-8&sa=X&ved=2ahUKEwiI9-SmuLj6AhXlUGwGHTmeCeIQ_AUoAnoECAMQBA	"['""rxinfo@reedexpo.co.uk""']"		0
https://rxglobal.com/events	Ferien-Messe Wien	2023-03-16	2023-03-19		Ferien-Messe Wien Europe  Austria  Vienna 16th - 19th March 2023 Messe Wien Exhibition & Congress Center Event website		We are in the business of building businesses so everyone can thrive whoever and wherever you are. Our flagship events will always be our pride and focus, but we're now building on these creating year-round communities with shared passions and purpose, designed to help businesses and people grow continually.	Rxglobal	https://rxglobal.com/						 Vienna	 Austria 	Messe Wien Exhibition & Congress Center	https://www.ferien-messe.at/	https://www.google.com/maps?iflsig=AJiK0e8AAAAAYzTL56Q3fBvEMjCUqG7pLUWU01tU0j82&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFjRAWD7AWgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Messe+Wien+Exhibition+%26+Congress+Center++Vienna++Austria&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjdg72xuLj6AhVNSGwGHe7CDNMQ_AUoAXoECAMQAw	"['""rxinfo@reedexpo.co.uk""']"		0
